market,ticker,name,sector,exchange,date,year,window_len,raw,z,avg_daily_value,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,confirmed_fwd15d,confirmed_exc15d,confirmed_fwd21d,confirmed_exc21d,confirmed_fwd30d,confirmed_exc30d,confirmed_fwd42d,confirmed_exc42d,pre_drop_target_ret,mfe,recovered,days_to_recover,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,market_cap,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,insider_buy_n,insider_sell_n,insider_buy_val,insider_sell_val,insider_net_val,director_buy,director_sell,director_buy_val,insider_signal
US,AMD,Advanced Micro Devices Inc,Technology,US-SF,2025-04-08,2025,4,-0.2404,-4.7,4419061112.0,0.8432,0.5828,2.0119,1.6565,-0.3725,True,1.4049,1.1707,0.512,0.3649,1.0,True,1.4049,1.1707,0.512,0.3649,1.0,-0.002,-0.0289,0.062,0.0248,0.1432,0.0727,0.2726,0.166,0.3165,2.0119,True,23.0,0.3165,23.0,1.0857,82.0,0.8432,63.0,0.8432,63.0,0.8432,63.0,0.8432,63.0,0.8432,63.0,0.8432,63.0,0.6844,0.5217,-0.002,-0.0289,0.062,0.0248,0.6844,0.5217,0.6844,0.5217,22.0,True,0.0285,0.0299,127529275976.0,0.0129,-0.0298,0.0636,0.0933,0.3081,0.2846,0.0,1,16,499616.2,42820369.39,-42320753.19,True,True,499616.2,sell
US,ANIP,ANI Pharmaceuticals Inc,Healthcare,US-SF,2019-11-06,2019,1,-0.2375,-11.857,12647549.0,0.0784,-0.0031,-0.4286,-0.3808,0.1114,True,-0.4335,-0.3833,0.0746,-0.012,1.0,False,,,,,,,,,,,,,,0.3115,0.1158,False,,0.0784,63.0,0.0784,63.0,-0.0573,5.0,-0.0889,41.0,-0.1075,42.0,0.0784,63.0,0.0784,63.0,0.0784,63.0,,,,,,,,,,,,True,0.0785,0.9278,1367941965.0,0.0113,-0.0317,0.0769,0.2786,0.4629,1.1072,,2,16,272608.2,12984854.08,-12712245.88,True,True,272608.2,sell
US,APTOF,DMD Digital Health Connections Group Inc,Healthcare,US-SF,2021-12-20,2021,5,-0.2872,-3.228,2503841.0,-0.0791,-0.0668,-0.4189,-0.242,-0.4429,True,-0.4649,-0.2813,-0.1867,-0.1452,1.0,False,,,,,,,,,,,,,,0.4029,0.0935,False,,-0.0791,63.0,-0.0791,63.0,-0.0504,12.0,-0.1223,20.0,-0.1223,20.0,-0.1223,20.0,-0.2662,57.0,-0.0791,63.0,,,,,,,,,,,,True,0.1938,0.5342,1596544340.0,0.0026,-0.0116,0.0889,0.141,0.2839,-0.3425,,13,2,711947.97,188304.0,523643.97,True,True,560370.62,buy
US,AVT,Avnet Inc,Technology,US-SF,2020-03-18,2020,5,-0.3002,-7.244,28114202.0,0.388,0.0897,0.4174,0.0057,-0.3524,True,0.2727,-0.1206,0.2403,-0.0527,1.0,True,0.1923,-0.2479,0.1773,-0.1667,2.0,0.2026,0.0045,0.1289,-0.0584,0.2521,0.0187,0.2126,-0.0767,0.429,0.6166,True,27.0,0.429,27.0,0.383,38.0,0.388,63.0,0.388,63.0,0.388,63.0,0.388,63.0,0.388,63.0,0.388,63.0,0.1874,-0.0578,0.2026,0.0045,0.1289,-0.0584,0.1874,-0.0578,0.1874,-0.0578,25.0,True,0.0426,0.4155,1386379219.0,0.1272,0.0842,0.009,0.0211,-0.0663,-0.1501,0.0491,1,4,100960.0,11515558.95,-11414598.95,True,True,100960.0,sell
US,BCLI,Brainstorm Cell Therapeutics Inc,Healthcare,US-SF,2020-02-27,2020,2,-0.2387,-3.826,2015153.0,-0.0148,-0.0319,0.7973,0.6295,1.4396,True,0.7335,0.554,0.0673,0.0368,1.0,False,,,,,,,,,,,,,,0.3136,1.3417,False,,-0.0148,63.0,-0.0148,63.0,-0.0976,10.0,-0.0976,10.0,-0.179,11.0,-0.179,11.0,-0.3343,12.0,-0.3343,12.0,,,,,,,,,,,,False,1.9024,-0.0,1118926185.0,-0.0208,-0.0638,63.5328,32.0219,,,,3,0,69276.0,0.0,69276.0,True,False,69276.0,buy
US,BIIB,Biogen Inc,Healthcare,US-SF,2019-03-21,2019,1,-0.2923,-14.782,454319243.0,0.0357,0.0009,0.0385,-0.0147,-0.0413,True,0.0894,0.0203,0.0711,0.0185,2.0,True,0.0141,-0.0384,0.0317,-0.0034,3.0,-0.018,-0.0494,-0.013,-0.0512,-0.0083,-0.0299,-0.0251,-0.0278,0.413,0.0749,False,,0.0357,63.0,0.0357,63.0,0.0357,63.0,0.0357,63.0,0.0357,63.0,0.0357,63.0,0.0357,63.0,0.0357,63.0,0.0317,-0.0034,-0.018,-0.0494,-0.013,-0.0512,-0.0083,-0.0299,-0.0251,-0.0278,-1.0,True,0.3398,0.4553,33495909105.0,0.1323,0.0893,0.3293,0.3941,0.1418,0.2306,,3,2,20572366.0,2358754.7,18213611.3,True,True,20572366.0,buy
US,BPOP,Popular Inc,Financial Services,US-SF,2020-03-09,2020,5,-0.2284,-7.75,26612453.0,0.1925,0.0156,0.0338,-0.2139,-0.0342,True,-0.0567,-0.2127,0.0675,-0.0452,1.0,True,0.471,0.0308,0.4805,0.1366,9.0,0.3852,0.1871,0.2617,0.0745,0.4303,0.197,0.4265,0.1373,0.2961,0.1925,False,,0.1925,63.0,0.1925,63.0,-0.1307,3.0,-0.1307,3.0,-0.1307,3.0,-0.1307,3.0,-0.3479,7.0,-0.3479,7.0,0.4805,0.1366,0.3852,0.1871,0.2617,0.0745,0.4303,0.197,0.4265,0.1373,-1.0,True,0.1115,0.1831,2045090284.0,0.3282,0.2852,0.2403,0.2218,0.0692,-0.0532,0.0284,1,10,52460.0,2774648.94,-2722188.94,True,True,52460.0,sell
US,CACC,Credit Acceptance Corporation,Financial Services,US-SF,2020-03-17,2020,5,-0.3239,-7.665,60700312.0,0.4963,0.2608,0.1442,-0.2006,-0.0604,True,0.1499,-0.2618,0.4717,0.1734,1.0,True,0.1774,-0.1773,0.6438,0.3644,5.0,0.0689,-0.0684,0.0216,-0.1216,0.1566,-0.0073,0.2866,0.079,0.4791,0.7826,True,55.0,0.4791,55.0,0.5142,59.0,-0.1217,3.0,-0.1217,3.0,-0.1217,3.0,-0.1217,3.0,-0.2664,13.0,0.4963,63.0,0.7117,0.4082,0.0689,-0.0684,0.0216,-0.1216,0.1566,-0.0073,0.2866,0.079,50.0,True,0.2786,1.9274,3077248287.0,0.2132,0.1702,0.4435,0.531,0.1543,0.2262,,5,189,1190224.5,201422243.68,-200232019.18,True,True,1190224.5,sell
US,CECO,CECO Environmental Corp.,Industrials,US-SF,2026-02-24,2026,1,-0.2276,-7.753,22821538.0,0.4978,0.4065,,,0.6673,True,,,0.3416,0.2589,1.0,False,,,,,,,,,,,,,,0.2947,0.6612,True,48.0,0.2947,48.0,0.3408,54.0,-0.0972,5.0,-0.0972,5.0,-0.1245,8.0,-0.1245,8.0,0.4978,63.0,0.4978,63.0,,,,,,,,,,,,True,0.0523,0.8906,3504181860.0,0.0037,-0.0366,0.0232,0.0134,0.1029,-0.0623,0.0,3,5,339915.0,15104606.07,-14764691.07,True,True,339915.0,sell
US,CHDN,Churchill Downs Incorporated,Consumer Cyclical,US-SF,2020-02-28,2020,5,-0.2208,-9.035,33467618.0,0.056,0.0255,0.4171,0.2376,0.3336,True,0.3851,0.25,0.023,0.0341,1.0,True,0.3652,0.2385,0.0763,0.0787,3.0,-0.2669,-0.0578,-0.3779,-0.1852,-0.3269,-0.2213,-0.2767,-0.1849,0.2833,0.4171,False,,0.056,63.0,0.056,63.0,-0.062,5.0,-0.1649,6.0,-0.1649,6.0,-0.1649,6.0,-0.3869,9.0,-0.3869,9.0,0.0763,0.0787,-0.2669,-0.0578,-0.3779,-0.1852,-0.3269,-0.2213,-0.2767,-0.1849,-1.0,True,0.2705,2.1442,4292318928.0,0.032,-0.011,0.1034,0.095,0.1034,0.3002,0.0047,2,0,160591.0,0.0,160591.0,True,False,160591.0,buy
US,CMPR,Cimpress NV,Industrials,US-SF,2019-01-31,2019,1,-0.2827,-10.939,21152439.0,0.0316,-0.0473,0.2431,0.1509,-0.1942,True,0.2454,0.2014,0.0518,-0.0244,2.0,True,0.4715,0.4077,0.0564,0.0187,7.0,0.0219,-0.0076,-0.0134,-0.0507,-0.0563,-0.0964,0.0775,0.0116,0.3941,0.2431,False,,0.0316,63.0,0.0316,63.0,-0.064,5.0,-0.0993,25.0,-0.1009,35.0,0.0316,63.0,0.0316,63.0,0.0316,63.0,0.0564,0.0187,0.0219,-0.0076,-0.0134,-0.0507,-0.0563,-0.0964,0.0775,0.0116,-1.0,True,0.4669,9.9249,2015382925.0,0.0217,-0.0213,0.0169,0.0348,0.1534,0.011,,7,9,126004.0,2784581.77,-2658577.77,True,True,126004.0,sell
US,DOCU,DocuSign Inc,Technology,US-SF,2022-06-10,2022,1,-0.2453,-4.665,503697207.0,-0.0041,-0.0578,-0.2544,-0.263,-0.4318,True,-0.0152,-0.0694,-0.0031,-0.0325,3.0,True,-0.0152,-0.0694,-0.0031,-0.0325,3.0,0.0989,0.07,0.0263,0.0155,0.058,-0.0317,0.2199,0.084,0.325,0.1505,False,,-0.0041,63.0,-0.0041,63.0,-0.1033,1.0,-0.1033,1.0,-0.1033,1.0,-0.1312,2.0,-0.0041,63.0,-0.0041,63.0,-0.0031,-0.0325,0.0989,0.07,0.0263,0.0155,0.058,-0.0317,0.2199,0.084,-1.0,False,-0.254,2.6079,12588978005.0,-0.0056,-0.0371,-0.0332,0.2112,0.4075,,,7,56,7409993.2,15517518.14,-8107524.94,True,True,7409993.2,sell
US,ENPH,Enphase Energy Inc,Technology,US-SF,2023-04-26,2023,1,-0.2573,-7.607,918715885.0,0.0181,-0.1006,-0.4241,-0.4563,-0.1246,True,-0.4142,-0.4146,-0.06,-0.1681,1.0,True,-0.5001,-0.4876,-0.0753,-0.1759,2.0,-0.0111,-0.0165,0.0604,0.0518,0.0773,0.0366,-0.0331,-0.0875,0.3465,0.1577,False,,0.0181,63.0,0.0181,63.0,-0.0668,4.0,0.0181,63.0,0.0181,63.0,0.0181,63.0,0.0181,63.0,0.0181,63.0,-0.0753,-0.1759,-0.0111,-0.0165,0.0604,0.0518,0.0773,0.0366,-0.0331,-0.0875,-1.0,True,0.4813,1.563,21592502383.0,0.0184,-0.0159,0.1705,0.2996,0.5212,0.3083,,1,50,5490352.0,65875540.88,-60385188.88,True,True,5490352.0,sell
US,ENPH,Enphase Energy Inc,Technology,US-SF,2025-06-17,2025,1,-0.2397,-5.026,296800996.0,0.1088,0.0056,-0.0876,-0.2243,-0.3812,True,-0.1311,-0.2549,0.0566,-0.0522,1.0,True,-0.1271,-0.2562,-0.0266,-0.1193,4.0,0.0169,-0.0112,-0.0745,-0.119,-0.2155,-0.257,-0.0052,-0.0667,0.3153,0.2314,False,,0.1088,63.0,0.1088,63.0,-0.0733,30.0,-0.0999,31.0,-0.1377,34.0,-0.1377,34.0,0.1088,63.0,0.1088,63.0,-0.0266,-0.1193,0.0169,-0.0112,-0.0745,-0.119,-0.2155,-0.257,-0.0052,-0.0667,-1.0,True,0.1232,1.5635,4602393842.0,0.0223,-0.0216,0.0772,0.3609,0.1634,-0.0933,,1,2,185400.0,6209519.08,-6024119.08,True,True,185400.0,sell
US,EYE,National Vision Holdings Inc,Consumer Cyclical,US-SF,2023-07-27,2023,1,-0.2201,-11.199,30892933.0,-0.2015,-0.1242,0.0057,-0.0722,-0.3768,True,-0.0512,-0.1267,-0.2435,-0.1464,1.0,True,-0.0973,-0.1705,-0.2779,-0.1751,2.0,-0.1308,-0.0896,-0.1308,-0.1109,-0.2182,-0.1905,-0.2691,-0.206,0.2822,0.1207,False,,-0.2015,63.0,-0.2015,63.0,-0.0518,25.0,-0.1124,27.0,-0.1124,27.0,-0.1233,29.0,-0.2532,53.0,-0.2015,63.0,-0.2779,-0.1751,-0.1308,-0.0896,-0.1308,-0.1109,-0.2182,-0.1905,-0.2691,-0.206,-1.0,True,0.0467,0.6298,1547052801.0,0.0272,-0.0129,0.0256,0.0034,0.0364,-0.0313,,4,0,1388672.97,0.0,1388672.97,True,False,1388672.97,buy
US,FCNCA,"First Citizens BancShares, Inc.",Financial Services,US-SF,2020-03-09,2020,5,-0.2208,-8.363,20180995.0,0.2164,0.0395,0.0827,-0.165,0.0636,True,0.0054,-0.1506,0.1609,0.0481,1.0,True,-0.0717,-0.3061,0.1916,0.0191,13.0,-0.0094,-0.1024,0.0383,-0.0562,0.086,-0.0279,0.1883,0.0339,0.2834,0.2164,False,,0.2164,63.0,0.2164,63.0,-0.0915,3.0,-0.0915,3.0,-0.17,5.0,-0.17,5.0,0.2164,63.0,0.2164,63.0,0.1916,0.0191,-0.0094,-0.1024,0.0383,-0.0562,0.086,-0.0279,0.1883,0.0339,-1.0,True,0.0117,0.008,3801790232.0,0.1203,0.0773,0.2555,0.2343,0.1135,0.2992,0.0045,2,4,691759.5,9440045.5,-8748286.0,True,True,691759.5,sell
US,FSLR,First Solar Inc,Technology,US-SF,2011-10-25,2011,1,-0.2533,-6.582,229970013.0,-0.0538,-0.1266,-0.5768,-0.7159,-0.5754,True,-0.602,-0.732,-0.0124,-0.0722,1.0,True,-0.6522,-0.7404,-0.172,-0.1941,2.0,-0.1378,-0.0845,-0.1577,-0.086,-0.1367,-0.1138,-0.3928,-0.3656,0.3393,0.2477,False,,-0.0538,63.0,-0.0538,63.0,-0.0571,20.0,-0.2269,35.0,-0.2269,35.0,-0.2269,35.0,-0.2732,36.0,-0.0538,63.0,-0.172,-0.1941,-0.1378,-0.0845,-0.1577,-0.086,-0.1367,-0.1138,-0.3928,-0.3656,-1.0,True,0.1922,0.061,4649507017.0,0.1429,0.0999,0.2591,0.0455,1.2152,2.2573,,2,34,180500.0,69770598.77,-69590098.77,True,True,180500.0,sell
US,FTNT,Fortinet Inc,Technology,US-SF,2023-08-04,2023,1,-0.2507,-14.522,365476721.0,0.0144,0.0502,0.1642,0.0604,0.427,True,0.1695,0.0731,-0.1251,-0.0897,1.0,True,0.1957,0.0855,-0.1446,-0.115,2.0,0.0352,0.0356,0.0785,0.0893,0.027,0.0486,0.0232,0.0656,0.3345,0.1751,False,,0.0144,63.0,0.0144,63.0,0.0144,63.0,0.0144,63.0,0.0144,63.0,0.0144,63.0,0.0144,63.0,0.0144,63.0,-0.1446,-0.115,0.0352,0.0356,0.0785,0.0893,0.027,0.0486,0.0232,0.0656,-1.0,True,-3.0444,-3.517,41592449157.0,0.0206,-0.02,0.1941,0.3281,0.242,0.9687,,2,28,57020.4,47190141.4,-47133121.0,True,True,57020.4,sell
US,FTNT,Fortinet Inc,Technology,US-SF,2025-08-07,2025,1,-0.2203,-7.924,524282231.0,0.142,0.07,0.0991,0.0056,-0.0603,True,0.147,0.0578,0.0968,0.0411,2.0,True,0.1192,0.0422,0.0486,-0.0114,3.0,-0.0241,-0.0245,0.0308,0.0089,0.0654,0.0356,0.0582,0.0417,0.2826,0.1623,False,,0.142,63.0,0.142,63.0,0.142,63.0,0.142,63.0,0.142,63.0,0.142,63.0,0.142,63.0,0.142,63.0,0.0486,-0.0114,-0.0241,-0.0245,0.0308,0.0089,0.0654,0.0356,0.0582,0.0417,-1.0,True,1.1683,0.6656,55168423842.0,0.0316,-0.0108,0.293,0.3155,0.2246,0.4284,,2,36,69793.22,141700568.92,-141630775.7,True,True,69793.22,sell
US,FWRD,Forward Air Corporation,Industrials,US-SF,2023-08-11,2023,1,-0.2535,-12.721,19457368.0,-0.1717,-0.1455,-0.4448,-0.5698,-0.0845,True,-0.3645,-0.5031,0.0028,-0.0289,5.0,True,-0.3645,-0.5031,0.0028,-0.0289,5.0,0.0658,0.0389,0.0598,0.0428,0.054,0.0727,0.1657,0.1783,0.3396,-0.0012,False,,-0.1717,63.0,-0.1717,63.0,-0.0569,1.0,-0.1315,2.0,-0.1315,2.0,-0.1315,2.0,-0.1717,63.0,-0.1717,63.0,0.0028,-0.0289,0.0658,0.0389,0.0598,0.0428,0.054,0.0727,0.1657,0.1783,-1.0,True,0.2732,0.1641,2437996934.0,0.0792,0.0376,0.115,0.13,0.0882,0.1975,0.0125,1,0,407880.0,0.0,407880.0,True,False,407880.0,buy
US,HPK,Highpeak Energy Acquisition Corp,Energy,US-SF,2025-04-04,2025,2,-0.2529,-7.42,3559883.0,0.0818,-0.1452,-0.2356,-0.5639,-0.0602,True,-0.2699,-0.5041,0.0317,-0.1154,3.0,True,-0.2699,-0.5041,0.0317,-0.1154,3.0,-0.1469,-0.1739,-0.0673,-0.1045,-0.0673,-0.1379,0.1536,0.047,0.3385,0.2331,False,,0.0818,63.0,0.0818,63.0,-0.0815,1.0,-0.0815,1.0,-0.1548,2.0,-0.1548,2.0,0.0818,63.0,0.0818,63.0,0.0317,-0.1154,-0.1469,-0.1739,-0.0673,-0.1045,-0.0673,-0.1379,0.1536,0.047,-1.0,True,0.0593,0.5794,1206012288.0,0.0788,0.039,0.0889,0.0647,1.6544,0.0901,0.0168,1,0,242185.86,0.0,242185.86,True,False,242185.86,buy
US,INGN,Inogen Inc,Healthcare,US-SF,2020-01-13,2020,1,-0.2204,-8.056,24344023.0,0.0721,0.2066,-0.2676,-0.24,-0.0241,True,-0.2646,-0.2474,-0.0226,0.1296,1.0,True,-0.2933,-0.2709,-0.0835,0.0653,2.0,-0.0525,-0.0697,-0.0914,-0.119,-0.1001,0.0018,-0.2587,-0.0276,0.2827,0.151,False,,0.0721,63.0,0.0721,63.0,-0.0505,12.0,-0.0891,28.0,-0.1197,29.0,-0.1485,40.0,-0.3158,45.0,-0.3158,45.0,-0.0835,0.0653,-0.0525,-0.0697,-0.0914,-0.119,-0.1001,0.0018,-0.2587,-0.0276,-1.0,True,0.167,0.0,1291183668.0,0.0402,-0.0028,0.1448,0.1313,0.3655,0.1024,,2,0,128950.0,0.0,128950.0,True,False,128950.0,buy
US,JRVR,James River Group Holdings Ltd,Financial Services,US-SF,2020-03-18,2020,1,-0.2273,-8.19,8091740.0,0.5246,0.2263,0.6788,0.267,-0.2647,True,0.5455,0.1522,0.4808,0.1878,1.0,True,0.406,-0.0605,0.4186,0.0251,3.0,0.2163,-0.0558,0.1272,-0.124,0.1096,-0.1724,0.1593,-0.1585,0.2942,0.8232,True,9.0,0.2942,9.0,0.1647,12.0,0.5246,63.0,0.5246,63.0,0.5246,63.0,0.5246,63.0,0.5246,63.0,0.5246,63.0,0.0507,-0.0616,0.0507,-0.0616,0.0507,-0.0616,0.0507,-0.0616,0.0507,-0.0616,6.0,True,0.0492,0.337,1148144361.0,0.0334,-0.0096,0.0423,1.6415,0.1562,-0.0421,0.0483,4,0,1031785.28,0.0,1031785.28,True,False,1031785.28,buy
US,KAVL,Kaival Brands Innovations Group Inc,Consumer Defensive,US-SF,2021-09-10,2021,1,-0.4327,-3.71,27942282.0,-0.8102,-0.8571,-0.6588,-0.6017,-0.6469,True,-0.3865,-0.3726,-0.6631,-0.7159,4.0,True,-0.2356,-0.2913,-0.6283,-0.7277,13.0,0.0262,-0.0144,-0.0785,-0.1329,-0.1728,-0.2387,-0.3194,-0.3872,0.7628,-0.0712,False,,-0.8102,63.0,-0.8102,63.0,-0.0712,1.0,-0.177,2.0,-0.177,2.0,-0.177,2.0,-0.5237,3.0,-0.5237,3.0,-0.6283,-0.7277,0.0262,-0.0144,-0.0785,-0.1329,-0.1728,-0.2387,-0.3194,-0.3872,-1.0,True,0.8706,0.0,2248134062.0,0.0017,-0.0117,0.0598,0.1182,2.0266,,,3,0,439672.13,0.0,439672.13,True,False,439672.13,buy
US,LESL,Leslies Inc,Consumer Cyclical,US-SF,2022-06-16,2022,5,-0.227,-3.046,36412424.0,-0.0321,-0.0884,-0.1604,-0.2228,-0.1564,True,-0.2,-0.2483,-0.0589,-0.1202,1.0,True,-0.2557,-0.2329,-0.1713,-0.1154,5.0,-0.0764,-0.0557,-0.0856,-0.088,-0.0025,-0.0608,-0.1029,-0.1614,0.2936,0.1471,False,,-0.0321,63.0,-0.0321,63.0,-0.0321,63.0,-0.0321,63.0,-0.0321,63.0,-0.0321,63.0,-0.0321,63.0,-0.0321,63.0,-0.1713,-0.1154,-0.0764,-0.0557,-0.0856,-0.088,-0.0025,-0.0608,-0.1029,-0.1614,-1.0,True,-0.5821,-3.6506,2684289686.0,0.0472,0.0141,0.0943,0.1047,0.1459,0.8446,,2,1,2494422.0,82086.08,2412335.92,True,True,2494422.0,buy
US,LYFT,LYFT Inc,Technology,US-SF,2025-04-08,2025,4,-0.2301,-3.547,237898644.0,0.5366,0.2762,1.1224,0.767,0.0157,True,0.739,0.5047,0.3148,0.1677,1.0,True,0.739,0.5047,0.3148,0.1677,1.0,0.0988,0.0718,0.4683,0.4311,0.4101,0.3395,0.3827,0.2761,0.2989,1.2999,True,18.0,0.2989,18.0,0.5396,35.0,0.5366,63.0,0.5366,63.0,0.5366,63.0,0.5366,63.0,0.5366,63.0,0.5366,63.0,0.3536,0.2702,0.0988,0.0718,0.3536,0.2702,0.3536,0.2702,0.3536,0.2702,17.0,True,0.0297,1.2973,3785434844.0,0.006,-0.0366,0.0039,0.1324,0.0986,,,1,13,250288.5,1116511.69,-866223.19,True,True,250288.5,sell
US,MBLY,Mobileye Global Inc. Class A Common Stock,Consumer Cyclical,US-SF,2024-01-04,2024,1,-0.2455,-9.743,97170528.0,0.0581,-0.0519,-0.0717,-0.2603,0.0076,True,-0.125,-0.3122,0.0253,-0.0823,1.0,True,-0.1489,-0.3316,0.0191,-0.0746,2.0,-0.1648,-0.1987,-0.1521,-0.2007,-0.2205,-0.2663,-0.1219,-0.1975,0.3253,0.0914,False,,0.0581,63.0,0.0581,63.0,-0.0531,8.0,-0.1241,17.0,-0.1241,17.0,-0.1241,17.0,0.0581,63.0,0.0581,63.0,0.0191,-0.0746,-0.1648,-0.1987,-0.1521,-0.2007,-0.2205,-0.2663,-0.1219,-0.1975,-1.0,False,-0.0055,0.0,7325211236.0,-0.0112,-0.0511,-0.0439,0.2327,0.2859,,,3,0,1200562.15,0.0,1200562.15,True,False,1200562.15,buy
