market,ticker,name,sector,exchange,date,year,window_len,raw,z,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,pre_drop_target_ret,mfe,recovered,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,days_to_recover
TSX,ABX,Barrick Gold Corp,Basic Materials,TSX-SF,2025-10-22,2025,4,-0.1196,-2.772,0.5462,0.4455,0.2647,0.1337,0.7822,True,0.2728,0.1496,0.5729,0.4749,1.0,True,0.2728,0.1496,0.5729,0.4749,1.0,0.1359,0.6368,True,0.1359,14,0.4177,69,0.5462,63,0.5462,63,0.5462,63,0.5462,63,0.5462,63,0.5462,63,0.3993,0.3418,0.3993,0.3418,0.3993,0.3418,0.3993,0.3418,0.3993,0.3418,13.0,True,0.0883,0.214,0.0295,-0.0135,0.1659,0.1019,0.0587,-0.1131,0.0145,14.0
TSX,AC,Air Canada,Industrials,TSX-SF,2011-02-24,2011,3,-0.1254,-3.149,-0.2098,-0.2032,-0.4126,-0.2984,0.4664,True,-0.4014,-0.286,-0.1972,-0.1755,2.0,False,,,,,,0.1434,0.0,False,-0.2098,63,-0.2098,63,-0.0734,7,-0.0839,8,-0.1294,20,-0.1294,20,-0.2098,63,-0.2098,63,,,,,,,,,,,,True,0.0615,0.0,0.1303,0.0873,0.0099,0.0692,0.0266,-0.5635,,
TSX,AC,Air Canada,Industrials,TSX-SF,2011-06-13,2011,5,-0.1476,-2.797,-0.1061,-0.0494,-0.3799,-0.3001,-0.4517,True,-0.4286,-0.3264,-0.1693,-0.1079,1.0,True,-0.4776,-0.3675,-0.2189,-0.1767,2.0,0.1732,0.3352,True,0.1732,3,0.2235,30,-0.0559,48,-0.0838,58,-0.1061,63,-0.1061,63,-0.1061,63,-0.1061,63,0.0896,0.0642,0.0896,0.0642,0.0896,0.0642,0.0896,0.0642,0.0896,0.0642,1.0,True,0.0615,0.0,0.2082,0.1652,0.0099,0.0692,0.0266,-0.5635,,3.0
TSX,AC,Air Canada,Industrials,TSX-SF,2011-09-23,2011,3,-0.1882,-3.917,-0.2754,-0.3114,-0.3478,-0.4448,-0.3704,True,-0.305,-0.3551,-0.2908,-0.2829,2.0,True,-0.305,-0.3551,-0.2908,-0.2829,2.0,0.2319,0.0725,False,-0.2754,63,-0.2754,63,-0.0507,1,-0.1014,7,-0.1014,7,-0.1232,39,-0.2536,45,-0.2754,63,-0.2908,-0.2829,-0.0071,-0.0095,-0.0284,-0.0829,-0.0567,-0.0851,-0.2411,-0.2108,-1.0,True,0.0615,0.0,0.2701,0.2271,0.0099,0.0692,0.0266,-0.5635,,
TSX,AC,Air Canada,Industrials,TSX-SF,2012-02-09,2012,1,-0.1221,-3.622,-0.2174,-0.1564,-0.087,-0.0384,-0.3141,True,0.0388,0.0695,-0.1845,-0.0899,6.0,False,,,,,,0.1391,0.0174,False,-0.2174,63,-0.2174,63,-0.0522,1,-0.0957,2,-0.1043,4,-0.1304,9,-0.2609,28,-0.2174,63,,,,,,,,,,,,False,0.0624,-0.0,-0.7724,-0.8154,-0.022,0.0315,0.0269,-0.5635,,
TSX,AC,Air Canada,Industrials,TSX-SF,2013-04-22,2013,1,-0.1267,-4.362,-0.1718,-0.227,1.0344,0.9386,0.8519,True,0.8201,0.7248,-0.2561,-0.3102,1.0,True,0.7993,0.7134,-0.2483,-0.2811,2.0,0.145,1.0344,True,0.145,6,0.0305,9,-0.1145,11,-0.1145,11,-0.1145,11,-0.1412,13,-0.1718,63,-0.1718,63,-0.0816,-0.0953,-0.0816,-0.0953,-0.0816,-0.0953,-0.0816,-0.0953,-0.0816,-0.0953,4.0,True,-0.0373,-0.0,0.1689,0.1259,0.0105,0.0164,0.0271,-0.3592,,6.0
TSX,AC,Air Canada,Industrials,TSX-SF,2014-01-28,2014,2,-0.1733,-3.726,0.017,-0.0484,0.2831,0.1546,3.1765,True,0.2595,0.1433,0.0144,-0.0532,2.0,False,,,,,,0.2097,0.3866,False,0.017,63,0.017,63,-0.0603,1,-0.1848,11,-0.1848,11,-0.1848,11,-0.2661,14,-0.3237,42,,,,,,,,,,,,True,-0.0041,-5.6795,0.0027,-0.0403,0.0005,-0.0187,0.0224,-0.6106,,
TSX,AC,Air Canada,Industrials,TSX-SF,2016-01-14,2016,3,-0.1111,-3.087,0.0564,-0.0516,0.1777,0.0011,-0.2982,True,0.2272,-0.0,0.1593,-0.0154,4.0,True,0.2272,-0.0,0.1593,-0.0154,4.0,0.125,0.2586,False,0.0564,63,0.0564,63,-0.0993,2,-0.0993,2,-0.1054,3,-0.1299,13,0.0564,63,0.0564,63,0.1593,-0.0154,-0.0287,-0.0576,-0.0614,-0.1433,0.0496,-0.0585,0.1958,0.0508,-1.0,True,23.3077,466.4615,0.1293,0.0863,0.0218,0.0142,0.0516,0.2424,,
TSX,AC,Air Canada,Industrials,TSX-SF,2016-02-17,2016,1,-0.1213,-4.198,0.276,0.1945,0.2165,0.0743,-0.2806,True,0.2531,0.1069,0.2976,0.2193,2.0,True,0.2428,0.0946,0.3103,0.2267,3.0,0.138,0.3897,True,0.138,13,0.1123,33,0.276,63,0.276,63,0.276,63,0.276,63,0.276,63,0.276,63,0.1338,0.0981,0.1338,0.0981,0.1338,0.0981,0.1338,0.0981,0.1338,0.0981,10.0,True,23.3077,466.4615,0.1428,0.0998,0.0218,0.0142,0.0516,0.2424,,13.0
TSX,AC,Air Canada,Industrials,TSX-SF,2018-06-28,2018,5,-0.1146,-2.896,0.3276,0.3342,0.2487,0.3634,-0.0842,True,0.2155,0.3341,0.2334,0.2441,1.0,True,0.2155,0.3341,0.2334,0.2441,1.0,0.1294,0.3949,True,0.1294,19,0.2487,65,0.3276,63,0.3276,63,0.3276,63,0.3276,63,0.3276,63,0.3276,63,0.2216,0.2377,0.0372,0.0284,0.2216,0.2377,0.2216,0.2377,0.2216,0.2377,18.0,True,0.6031,1.8109,0.3415,0.2985,0.1254,0.0194,0.0605,0.7434,,19.0
TSX,AC,Air Canada,Industrials,TSX-SF,2020-01-27,2020,5,-0.1253,-3.902,-0.5798,-0.4192,-0.635,-0.5615,0.1541,True,-0.629,-0.5502,-0.5432,-0.3888,1.0,True,-0.6412,-0.5717,-0.5252,-0.3948,2.0,0.1433,0.0521,False,-0.5798,63,-0.5798,63,-0.0572,18,-0.1044,19,-0.1044,19,-0.1643,20,-0.2812,27,-0.3225,29,-0.5252,-0.3948,-0.0252,-0.0499,-0.2489,-0.1776,-0.4539,-0.1682,-0.6474,-0.3919,-1.0,True,0.3355,1.957,0.1149,0.0719,0.0772,0.1927,0.0759,0.7434,,
TSX,AC,Air Canada,Industrials,TSX-SF,2020-02-26,2020,4,-0.2144,-6.552,-0.5292,-0.4254,-0.5275,-0.5127,0.0287,True,-0.5151,-0.5159,-0.5487,-0.4616,1.0,True,-0.4963,-0.5098,-0.5223,-0.4597,4.0,0.2729,0.0152,False,-0.5292,63,-0.5292,63,-0.079,6,-0.132,8,-0.132,8,-0.132,8,-0.2869,11,-0.4779,13,-0.5223,-0.4597,-0.5675,-0.333,-0.5861,-0.3702,-0.4659,-0.3159,-0.4476,-0.3378,-1.0,True,0.3355,1.957,0.1472,0.1042,0.0772,0.1927,0.0759,0.7434,,
TSX,AC,Air Canada,Industrials,TSX-SF,2022-03-07,2022,2,-0.1497,-4.168,0.0878,0.1106,-0.1174,-0.0134,-0.06,True,-0.0921,0.0017,0.0891,0.1034,1.0,True,-0.1574,-0.0685,-0.2108,-0.1243,7.0,0.1761,0.2619,True,0.1761,8,0.1373,23,0.0878,63,0.0878,63,0.0878,63,0.0878,63,0.0878,63,0.0878,63,-0.0176,-0.0347,-0.0176,-0.0347,-0.0176,-0.0347,-0.0176,-0.0347,-0.0176,-0.0347,1.0,False,-400.2222,1780.2222,-0.6405,-0.6835,-0.5628,-0.4119,-0.153,0.2048,,8.0
TSX,AC,Air Canada,Industrials,TSX-SF,2022-06-14,2022,5,-0.1742,-2.586,0.0417,0.0327,0.0556,0.0313,0.0446,True,0.0973,0.0702,0.1077,0.0743,3.0,True,0.1156,0.1019,0.028,0.0579,10.0,0.2109,0.1213,False,0.0417,63,0.0417,63,-0.0818,2,-0.0818,2,-0.1074,12,0.0417,63,0.0417,63,0.0417,63,0.028,0.0579,0.0114,0.022,-0.0298,-0.0419,0.0704,0.0304,0.0309,-0.001,-1.0,False,-400.2222,1780.2222,-0.6982,-0.7412,-0.5628,-0.4119,-0.153,0.2048,,
TSX,AC,Air Canada,Industrials,TSX-SF,2023-02-21,2023,2,-0.1222,-5.086,0.0561,0.0614,0.1152,0.1429,0.1964,True,0.1255,0.1371,0.0935,0.1079,4.0,False,,,,,,0.1393,0.2692,False,0.0561,63,0.0561,63,-0.0581,14,-0.1058,16,-0.1058,16,0.0561,63,0.0561,63,0.0561,63,,,,,,,,,,,,False,1.0932,-10.1325,-0.2914,-0.3344,-0.1027,0.0481,0.0037,-0.1329,,
TSX,AC,Air Canada,Industrials,TSX-SF,2024-12-18,2024,2,-0.134,-4.218,-0.2943,-0.311,-0.1557,-0.2347,0.4472,True,-0.1188,-0.2087,-0.2933,-0.3297,1.0,True,-0.1011,-0.1872,-0.3065,-0.3365,2.0,0.1548,0.0394,False,-0.2943,63,-0.2943,63,-0.0542,18,-0.0848,26,-0.1571,30,-0.1571,30,-0.2539,49,-0.2943,63,-0.3065,-0.3365,-0.061,-0.0687,-0.0856,-0.1195,-0.1712,-0.2107,-0.224,-0.2465,-1.0,True,2.8593,14.2274,0.3674,0.3244,0.1042,0.1262,0.0393,0.5983,,
TSX,AC,Air Canada,Industrials,TSX-SF,2025-07-29,2025,1,-0.1225,-4.443,-0.0631,-0.1577,-0.0243,-0.2231,0.0927,True,-0.0417,-0.2081,-0.0727,-0.1753,1.0,False,,,,,,0.1396,0.0352,False,-0.0631,63,-0.0631,63,-0.0703,40,-0.0807,41,-0.0631,63,-0.0631,63,-0.0631,63,-0.0631,63,,,,,,,,,,,,True,0.7203,4.0389,0.3098,0.2668,0.0773,0.0581,0.0307,-0.029,,
TSX,AC,Air Canada,Industrials,TSX-SF,2026-03-05,2026,5,-0.1374,-3.318,0.1599,0.1121,,,0.0833,True,,,0.1963,0.1574,2.0,False,,,,,,0.1593,0.3796,True,0.1593,57,0.2436,90,-0.0506,3,-0.0995,6,0.1599,63,0.1599,63,0.1599,63,0.1599,63,,,,,,,,,,,,True,0.2486,3.3061,0.122,0.079,0.0288,0.0334,0.3085,-0.415,,57.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2016-11-22,2016,2,-0.2423,-2.507,0.0891,0.044,0.0243,0.003,6.1648,True,-0.1498,-0.1692,-0.0871,-0.1171,1.0,True,-0.1498,-0.1692,-0.0871,-0.1171,1.0,0.3198,0.332,False,0.0891,63,0.0891,63,-0.1174,9,-0.1174,9,-0.1174,9,-0.1498,10,0.0891,63,0.0891,63,-0.0871,-0.1171,-0.1916,-0.1993,-0.216,-0.2329,-0.0976,-0.118,-0.1638,-0.2011,-1.0,False,-0.9599,1.7588,-0.0003,-0.0433,-3.9771,-6.016,,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2017-11-16,2017,1,-0.1318,-3.03,0.8759,0.9062,0.4667,0.4524,1.5081,True,0.5209,0.5117,0.9891,1.0241,1.0,True,0.2077,0.2113,0.5074,0.5298,5.0,0.1519,1.7389,True,0.1519,4,0.25,9,0.8759,63,0.8759,63,0.8759,63,0.8759,63,0.8759,63,0.8759,63,0.0015,0.0081,0.0015,0.0081,0.0015,0.0081,0.0015,0.0081,0.0015,0.0081,1.0,False,-0.0592,0.582,-0.0003,-0.0433,-0.7178,-2.1639,11.5552,,0.0,4.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2018-02-02,2018,2,-0.2735,-2.708,-0.0553,-0.0632,-0.2306,-0.2828,3.3494,True,-0.3341,-0.3961,-0.1232,-0.1541,1.0,True,-0.464,-0.5259,-0.3252,-0.3564,2.0,0.3765,0.3812,True,0.3765,21,0.2706,30,-0.0506,40,-0.1035,41,-0.1035,41,-0.1294,44,-0.0553,63,-0.0553,63,-0.0633,-0.078,-0.098,-0.1031,-0.0633,-0.078,-0.0633,-0.078,-0.0633,-0.078,19.0,False,-0.0592,0.582,-0.0002,-0.0432,-0.7178,-2.1639,11.5552,,0.0,21.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2018-10-23,2018,2,-0.2252,-2.872,-0.1806,-0.1755,0.2183,0.1331,0.4886,True,0.2723,0.1591,-0.0702,-0.0998,2.0,False,,,,,,0.2907,0.3155,False,-0.1806,63,-0.1806,63,-0.0615,1,-0.0893,3,-0.2361,4,-0.2361,4,-0.255,24,-0.3839,31,,,,,,,,,,,,True,0.0462,0.1304,0.001,-0.042,1.3033,-3.9606,5.1933,,82.672,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2019-08-15,2019,2,-0.1349,-3.37,-0.426,-0.4859,-0.73,-0.8447,-0.0716,True,-0.7244,-0.8302,-0.5461,-0.6006,1.0,True,-0.7987,-0.7746,-0.5794,-0.5988,14.0,0.156,0.1153,False,-0.426,63,-0.426,63,-0.0839,22,-0.0839,22,-0.1048,24,-0.1258,25,-0.287,32,-0.3499,39,-0.5794,-0.5988,-0.1845,-0.1975,-0.2465,-0.2389,-0.3794,-0.3674,-0.3639,-0.3703,-1.0,False,-0.0669,0.1468,-0.0052,-0.0482,-1.1954,-2.4698,4.5465,,109.218,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2019-09-16,2019,3,-0.1469,-2.744,-0.522,-0.5371,-0.8609,-0.6181,-0.2002,True,-0.8618,-0.5862,-0.5613,-0.5776,2.0,True,-0.812,-0.6024,-0.5907,-0.6357,13.0,0.1722,-0.0331,False,-0.522,63,-0.522,63,-0.0592,3,-0.0813,4,-0.1336,6,-0.1336,6,-0.2507,11,-0.3168,18,-0.5907,-0.6357,-0.1697,-0.1719,-0.2146,-0.233,-0.4027,-0.443,-0.4559,-0.4879,-1.0,False,-0.0669,0.1468,-0.0054,-0.0484,-1.1954,-2.4698,4.5465,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2019-11-15,2019,1,-0.1804,-4.752,-0.3928,-0.4415,-0.5265,-0.4006,-0.6247,True,-0.3542,-0.2292,-0.283,-0.3378,2.0,True,-0.4648,-0.3417,-0.3686,-0.4178,3.0,0.2201,0.1532,False,-0.3928,63,-0.3928,63,-0.1643,1,-0.1643,1,-0.1643,1,-0.1643,1,-0.2618,26,-0.3036,28,-0.3686,-0.4178,-0.08,-0.0761,-0.1514,-0.1549,-0.2971,-0.303,-0.2343,-0.2692,-1.0,False,-0.0669,0.1468,-0.011,-0.054,-1.1954,-2.4698,4.5465,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2020-02-07,2020,1,-0.152,-2.501,-0.5973,-0.445,-0.4974,-0.4379,-0.6975,True,-0.4018,-0.3285,-0.6088,-0.423,4.0,True,-0.4583,-0.3915,-0.379,-0.1992,5.0,0.1792,0.0,False,-0.5973,63,-0.5973,63,-0.0796,1,-0.0929,2,-0.1504,3,-0.1504,3,-0.3097,19,-0.3097,19,-0.379,-0.1992,-0.3738,-0.187,-0.5097,-0.2204,-0.3738,-0.1043,-0.5485,-0.3273,-1.0,False,-0.0669,0.1468,-0.0175,-0.0605,-1.1954,-2.4698,4.5465,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2020-03-11,2020,4,-0.339,-2.736,0.3661,0.2658,-0.3048,-0.4391,-0.7608,True,-0.2625,-0.4552,0.3949,0.2826,2.0,True,-0.3294,-0.6778,0.4421,0.1364,7.0,0.5128,0.7165,True,0.5128,49,0.5363,52,-0.1795,1,-0.1795,1,-0.1795,1,-0.1795,1,-0.2557,42,-0.3533,43,0.7119,0.4338,0.0095,-0.1781,-0.0286,-0.2048,-0.0476,-0.2917,0.7119,0.4338,42.0,False,-0.0669,0.1468,-0.0337,-0.0767,-1.1954,-2.4698,4.5465,,0.0,49.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2020-09-23,2020,1,-0.2909,-2.963,0.6667,0.5569,0.6942,0.515,-0.1892,True,0.6614,0.4829,0.7294,0.6237,1.0,True,0.5007,0.3395,0.9792,0.8945,11.0,0.4101,2.4725,True,0.4101,31,0.5623,33,-0.058,3,-0.0942,4,-0.1014,5,-0.1362,9,-0.2638,24,0.6667,63,0.6018,0.5969,-0.2006,-0.1429,0.6018,0.5969,0.6018,0.5969,0.6018,0.5969,20.0,False,-1.5263,0.2081,-0.7681,-0.8111,-12.2168,-2.5714,2.6966,,0.0,31.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2020-11-10,2020,1,-0.2642,-2.787,1.2226,1.1117,-0.1354,-0.2854,0.3416,True,-0.0841,-0.2519,0.9224,0.8135,3.0,True,-0.0967,-0.2415,0.1384,0.0835,10.0,0.359,1.2226,True,0.359,14,0.1707,15,-0.0696,1,-0.1484,2,-0.1484,2,-0.1484,2,1.2226,63,1.2226,63,0.0525,0.0512,0.0525,0.0512,0.0525,0.0512,0.0525,0.0512,0.0525,0.0512,4.0,False,-1.5263,0.2081,-0.4916,-0.5346,-12.2168,-2.5714,2.6966,,0.0,14.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2021-11-18,2021,1,-0.1145,-3.054,-0.4036,-0.3745,-0.5771,-0.5106,0.1178,True,-0.6313,-0.5725,-0.4419,-0.4119,1.0,False,,,,,,0.1293,0.0057,False,-0.4036,63,-0.4036,63,-0.0692,7,-0.1293,9,-0.1293,9,-0.1293,9,-0.2744,40,-0.3118,41,,,,,,,,,,,,False,-0.3404,0.1609,-0.127,-0.17,-2.8282,-1.0751,1.7945,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2021-12-29,2021,1,-0.1345,-3.499,-0.2561,-0.2904,-0.7468,-0.6406,-0.2862,True,-0.7585,-0.6443,-0.2926,-0.3206,1.0,True,-0.7582,-0.645,-0.2976,-0.3375,3.0,0.1554,0.0662,False,-0.2561,63,-0.2561,63,-0.0791,13,-0.1266,14,-0.1266,14,-0.1266,14,-0.2633,19,-0.3079,20,-0.2976,-0.3375,-0.2758,-0.2454,-0.269,-0.275,-0.1957,-0.2082,-0.4266,-0.4344,-1.0,False,-0.3404,0.1609,-0.1611,-0.2041,-2.8282,-1.0751,1.7945,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2022-05-11,2022,1,-0.1298,-2.73,-0.3085,-0.3163,-0.4,-0.4077,-0.6283,True,-0.3492,-0.3701,-0.2921,-0.3165,1.0,True,-0.4548,-0.4459,-0.3342,-0.3383,2.0,0.1492,0.3424,True,0.1492,2,0.1085,8,-0.2746,11,-0.2746,11,-0.2746,11,-0.2746,11,-0.2746,11,-0.3254,14,-0.1041,-0.1134,-0.1041,-0.1134,-0.1041,-0.1134,-0.1041,-0.1134,-0.1041,-0.1134,1.0,False,-0.3404,0.1609,-0.3796,-0.4226,-2.8282,-1.0751,1.7945,,0.0,2.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2022-10-11,2022,2,-0.2099,-2.584,-0.1608,-0.2601,-0.3986,-0.5214,-0.6181,True,-0.3946,-0.5241,-0.1224,-0.2326,1.0,True,-0.5417,-0.6082,-0.2143,-0.293,10.0,0.2657,0.4336,True,0.2657,14,0.2028,16,-0.0769,49,-0.1049,50,-0.1049,50,-0.1329,52,-0.1608,63,-0.1608,63,0.0238,0.0144,0.0238,0.0144,0.0238,0.0144,0.0238,0.0144,0.0238,0.0144,4.0,False,-2.5952,0.3422,-1.9391,-1.9821,-7.7602,-0.6437,0.6506,,0.0,14.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2024-03-25,2024,1,-0.1515,-3.06,0.2446,0.2489,0.3786,0.287,-0.3265,True,0.3211,0.2301,0.1333,0.139,1.0,True,0.2065,0.1194,0.0109,0.025,2.0,0.1786,1.2589,True,0.1786,5,0.5375,10,0.2446,63,0.2446,63,0.2446,63,0.2446,63,0.2446,63,0.2446,63,0.337,0.3254,0.337,0.3254,0.337,0.3254,0.337,0.3254,0.337,0.3254,3.0,False,-0.5459,0.0744,-0.7649,-0.8079,-1.1373,-0.5485,0.3341,,0.0,5.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2024-11-06,2024,1,-0.1596,-4.095,0.2602,0.2238,-0.0703,-0.0954,-0.0703,True,0.2672,0.2335,0.4017,0.3973,10.0,False,,,,,,0.1899,0.3361,True,0.1899,63,0.2068,70,-0.0605,2,-0.1055,5,-0.1055,5,-0.1421,6,-0.2504,57,0.2602,63,,,,,,,,,,,,False,-0.1238,0.1023,-0.1574,-0.2004,-0.2565,-0.3162,0.0194,,0.0,63.0
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2025-06-18,2025,1,-0.202,-5.77,0.1187,0.0098,0.2047,0.0281,0.3041,True,0.1645,-0.0353,0.3163,0.2026,4.0,True,0.019,-0.1733,0.1693,0.0568,6.0,0.2531,0.3531,False,0.1187,63,0.1187,63,-0.1266,2,-0.1266,2,-0.1266,2,-0.1266,2,0.1187,63,0.1187,63,0.1693,0.0568,0.0743,0.0533,0.1364,0.112,0.2401,0.2018,0.2746,0.2118,-1.0,True,0.0028,0.1088,0.004,-0.039,0.0046,-0.0083,0.0502,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2025-10-10,2025,1,-0.1384,-2.616,-0.2011,-0.3022,-0.3401,-0.4825,0.4357,True,-0.3368,-0.4621,-0.2328,-0.3172,1.0,True,-0.3725,-0.4839,-0.2538,-0.3319,2.0,0.1606,0.0688,False,-0.2011,63,-0.2011,63,-0.0594,11,-0.0904,13,-0.1336,16,-0.1336,16,-0.2011,63,-0.2011,63,-0.2538,-0.3319,-0.2058,-0.1884,-0.2222,-0.2097,-0.1881,-0.2059,-0.0606,-0.0897,-1.0,True,0.0028,0.1088,0.0035,-0.0395,0.0046,-0.0083,0.0502,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2026-02-05,2026,2,-0.1856,-2.734,0.0398,-0.0184,,,-0.1005,True,,,-0.0273,-0.0767,1.0,True,,,-0.0616,-0.0846,6.0,0.2279,0.1748,False,0.0398,63,0.0398,63,0.0398,63,0.0398,63,0.0398,63,0.0398,63,0.0398,63,0.0398,63,-0.0616,-0.0846,-0.0164,-0.0199,-0.0062,-0.0018,-0.1109,-0.0765,0.0205,-0.0091,-1.0,True,0.0028,0.1088,0.0057,-0.0373,0.0046,-0.0083,0.0502,,0.0,
TSX,ACB,Aurora Cannabis Inc,Healthcare,TSX-SF,2026-04-23,2026,1,-0.1396,-3.62,,,,,-0.2746,True,,,,,1.0,True,,,,,2.0,0.1622,0.1244,False,-0.1844,60,-0.1844,60,-0.0556,35,-0.0822,38,-0.1,43,-0.1267,44,-0.1844,60,-0.1844,60,-0.2338,-0.2676,-0.0543,-0.052,0.0042,-0.0134,-0.0125,-0.0301,-0.1795,-0.2101,-1.0,False,-0.2379,0.0,-0.4368,-0.4798,-0.3798,-0.1125,0.055,,0.0,
TSX,ACO-X,ATCO Ltd,Utilities,TSX-SF,2020-03-23,2020,1,-0.1703,-6.075,0.3581,-0.0238,0.4341,-0.0036,-0.281,True,0.2353,-0.0229,0.2445,0.0063,1.0,False,,,,,,0.2053,0.5293,True,0.2053,2,0.2594,9,0.3581,63,0.3581,63,0.3581,63,0.3581,63,0.3581,63,0.3581,63,,,,,,,,,,,,True,0.1283,2.359,0.2368,0.1938,0.109,-0.0178,0.0066,0.0421,0.0769,2.0
TSX,ACQ,Autocanada Inc,Consumer Cyclical,TSX-SF,2014-01-22,2014,4,-0.1034,-3.259,0.5298,0.4908,0.8437,0.7432,0.5861,True,0.8378,0.7093,0.6502,0.5847,4.0,False,,,,,,0.1153,1.2375,True,0.1153,33,1.0379,106,-0.0802,5,-0.0802,5,0.5298,63,0.5298,63,0.5298,63,0.5298,63,,,,,,,,,,,,True,0.2006,2.2824,0.048,0.005,0.0271,-0.0207,0.1126,0.2915,0.0226,33.0
TSX,ACQ,Autocanada Inc,Consumer Cyclical,TSX-SF,2014-08-14,2014,5,-0.1719,-2.989,-0.1681,-0.1346,-0.2505,-0.2488,0.9544,True,-0.2418,-0.2405,-0.15,-0.1199,1.0,True,-0.2719,-0.2637,-0.1184,-0.0887,2.0,0.2076,0.1331,False,-0.1681,63,-0.1681,63,-0.0834,26,-0.0834,26,-0.1004,27,-0.1376,29,-0.1681,63,-0.1681,63,-0.1184,-0.0887,0.0186,0.0057,-0.0133,-0.0212,-0.1873,-0.1627,-0.1972,-0.1248,-1.0,True,0.2006,2.2824,0.0305,-0.0125,0.0271,-0.0207,0.1126,0.2915,0.0158,
TSX,ACQ,Autocanada Inc,Consumer Cyclical,TSX-SF,2014-09-22,2014,4,-0.1302,-2.562,-0.2413,-0.1976,-0.4466,-0.4434,0.3995,True,-0.4166,-0.4,-0.2652,-0.2304,2.0,True,-0.4057,-0.4288,-0.1986,-0.1737,8.0,0.1497,0.1916,True,0.1497,32,0.0674,33,-0.0591,3,-0.1426,16,-0.1426,16,-0.1426,16,-0.2632,58,-0.3105,60,0.0853,0.09,0.0302,0.0449,0.1261,0.1412,0.0853,0.09,0.0853,0.09,24.0,True,0.2006,2.2824,0.0333,-0.0097,0.0271,-0.0207,0.1126,0.2915,0.0181,32.0
TSX,ACQ,Autocanada Inc,Consumer Cyclical,TSX-SF,2014-11-07,2014,1,-0.1043,-3.455,-0.3218,-0.3497,-0.2709,-0.3024,0.0098,True,-0.1642,-0.183,-0.108,-0.1378,5.0,True,-0.2529,-0.2657,-0.1741,-0.1963,6.0,0.1164,-0.0443,False,-0.3218,63,-0.3218,63,-0.0671,1,-0.0803,2,-0.1178,3,-0.1497,4,-0.2887,21,-0.3097,25,-0.1741,-0.1963,-0.252,-0.2024,-0.3207,-0.252,-0.2435,-0.2267,-0.2729,-0.2346,-1.0,True,0.2006,2.2824,0.0312,-0.0118,0.0271,-0.0207,0.1126,0.2915,0.0169,
TSX,ACQ,Autocanada Inc,Consumer Cyclical,TSX-SF,2015-03-20,2015,1,-0.2103,-5.288,0.1354,0.1548,-0.1717,-0.0939,-0.3475,True,-0.1909,-0.0844,0.2369,0.2356,3.0,True,-0.2081,-0.1078,0.2635,0.2617,4.0,0.2664,0.3766,True,0.2664,35,0.2637,44,-0.0545,2,0.1354,63,0.1354,63,0.1354,63,0.1354,63,0.1354,63,0.2858,0.2644,0.1333,0.1002,0.2098,0.1779,0.2554,0.2352,0.2858,0.2644,31.0,True,0.1393,0.5636,0.0791,0.0361,0.024,0.0215,0.2331,0.2792,0.0333,35.0
